5.750507354736328125e+00,2.752766990661621094e+01,1.470000000000000000e+02,3.223518676757812500e+02,3.954204711914062500e+02
5.551414966583251953e+00,2.750863647460937500e+01,1.480000000000000000e+02,3.270564575195312500e+02,3.937716369628906250e+02
5.352322578430175781e+00,2.748960304260253906e+01,1.490000000000000000e+02,3.318010559082031250e+02,3.921628112792968750e+02
5.153230667114257812e+00,2.747056961059570312e+01,1.500000000000000000e+02,3.365856628417968750e+02,3.905939636230468750e+02
4.954138278961181641e+00,2.745153617858886719e+01,1.510000000000000000e+02,3.414102783203125000e+02,3.890651245117187500e+02
4.755045890808105469e+00,2.743250083923339844e+01,1.520000000000000000e+02,3.462749023437500000e+02,3.875762939453125000e+02
4.555953979492187500e+00,2.741346740722656250e+01,1.530000000000000000e+02,3.511795043945312500e+02,3.861274719238281250e+02
4.356861591339111328e+00,2.739443397521972656e+01,1.540000000000000000e+02,3.561241149902343750e+02,3.847186279296875000e+02
4.157769203186035156e+00,2.737540054321289062e+01,1.550000000000000000e+02,3.611087036132812500e+02,3.833498229980468750e+02
3.958677053451538086e+00,2.735636711120605469e+01,1.560000000000000000e+02,3.661333312988281250e+02,3.820209655761718750e+02
3.759584903717041016e+00,2.733733367919921875e+01,1.570000000000000000e+02,3.711979370117187500e+02,3.807321472167968750e+02
3.560492515563964844e+00,2.731830024719238281e+01,1.580000000000000000e+02,3.763025207519531250e+02,3.794833068847656250e+02
3.361400365829467773e+00,2.729926681518554688e+01,1.590000000000000000e+02,3.814471435546875000e+02,3.782744750976562500e+02
3.162308216094970703e+00,2.728023338317871094e+01,1.600000000000000000e+02,3.866317443847656250e+02,3.771056518554687500e+02
2.963215827941894531e+00,2.726119995117187500e+01,1.610000000000000000e+02,3.918563537597656250e+02,3.759768066406250000e+02
2.764123678207397461e+00,2.724216651916503906e+01,1.620000000000000000e+02,3.971209716796875000e+02,3.748879699707031250e+02
2.565031290054321289e+00,2.722313117980957031e+01,1.630000000000000000e+02,4.024255676269531250e+02,3.738391418457031250e+02
2.365939140319824219e+00,2.720409774780273438e+01,1.640000000000000000e+02,4.077701721191406250e+02,3.728303222656250000e+02
2.166846990585327148e+00,2.718506431579589844e+01,1.650000000000000000e+02,4.131547851562500000e+02,3.718614807128906250e+02
1.967754721641540527e+00,2.716603088378906250e+01,1.660000000000000000e+02,4.185793762207031250e+02,3.709326477050781250e+02
1.768662452697753906e+00,2.714699745178222656e+01,1.670000000000000000e+02,4.240440063476562500e+02,3.700438232421875000e+02
1.569570183753967285e+00,2.712796401977539062e+01,1.680000000000000000e+02,4.295486145019531250e+02,3.691949768066406250e+02
1.370477914810180664e+00,2.710893058776855469e+01,1.690000000000000000e+02,4.350932006835937500e+02,3.683861694335937500e+02
1.171385645866394043e+00,2.708989715576171875e+01,1.700000000000000000e+02,4.406778259277343750e+02,3.676173095703125000e+02
9.722934365272521973e-01,2.707086372375488281e+01,1.710000000000000000e+02,4.463024291992187500e+02,3.668884887695312500e+02
7.732012271881103516e-01,2.705183029174804688e+01,1.720000000000000000e+02,4.519670410156250000e+02,3.661996459960937500e+02
5.741089582443237305e-01,2.703279495239257812e+01,1.730000000000000000e+02,4.576716308593750000e+02,3.655508117675781250e+02
3.750167191028594971e-01,2.701376152038574219e+01,1.740000000000000000e+02,4.634162597656250000e+02,3.649419860839843750e+02
1.759244799613952637e-01,2.699472808837890625e+01,1.750000000000000000e+02,4.692008666992187500e+02,3.643731689453125000e+02
-2.316777035593986511e-02,2.697569465637207031e+01,1.760000000000000000e+02,4.750254516601562500e+02,3.638443298339843750e+02
-2.222600132226943970e-01,2.695666122436523438e+01,1.770000000000000000e+02,4.808900756835937500e+02,3.633554992675781250e+02
-2.222600132226943970e-01,2.695666122436523438e+01,1.780000000000000000e+02,4.808900756835937500e+02,3.633554992675781250e+02
-4.480473697185516357e-02,2.704890823364257812e+01,1.790000000000000000e+02,4.761886901855468750e+02,3.658227539062500000e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.800000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.810000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.820000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.830000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.840000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.850000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.860000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.870000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.880000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.890000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
1.326505392789840698e-01,2.714115715026855469e+01,1.900000000000000000e+02,4.715273437500000000e+02,3.683299865722656250e+02
2.883596718311309814e-01,2.701563835144042969e+01,1.910000000000000000e+02,4.660003662109375000e+02,3.649639587402343750e+02
4.440688192844390869e-01,2.689012145996093750e+01,1.920000000000000000e+02,4.605134277343750000e+02,3.616379089355468750e+02
5.997779965400695801e-01,2.676460456848144531e+01,1.930000000000000000e+02,4.550664672851562500e+02,3.583518676757812500e+02
7.554871439933776855e-01,2.663908576965332031e+01,1.940000000000000000e+02,4.496595153808593750e+02,3.551058349609375000e+02
9.111962914466857910e-01,2.651356887817382812e+01,1.950000000000000000e+02,4.442925415039062500e+02,3.518998107910156250e+02
1.066905379295349121e+00,2.638805198669433594e+01,1.960000000000000000e+02,4.389655761718750000e+02,3.487337646484375000e+02
1.222614526748657227e+00,2.626253318786621094e+01,1.970000000000000000e+02,4.336786193847656250e+02,3.456077270507812500e+02
1.378323674201965332e+00,2.613701629638671875e+01,1.980000000000000000e+02,4.284316711425781250e+02,3.425216979980468750e+02
1.534032821655273438e+00,2.601149749755859375e+01,1.990000000000000000e+02,4.232247009277343750e+02,3.394756469726562500e+02
1.689741969108581543e+00,2.588598060607910156e+01,2.000000000000000000e+02,4.180577392578125000e+02,3.364696044921875000e+02
1.845451116561889648e+00,2.576046371459960938e+01,2.010000000000000000e+02,4.129307861328125000e+02,3.335035705566406250e+02
2.001160383224487305e+00,2.563494491577148438e+01,2.020000000000000000e+02,4.078438110351562500e+02,3.305775451660156250e+02
2.156869411468505859e+00,2.550942802429199219e+01,2.030000000000000000e+02,4.027968444824218750e+02,3.276914978027343750e+02
2.312578678131103516e+00,2.538391113281250000e+01,2.040000000000000000e+02,3.977898864746093750e+02,3.248454589843750000e+02
2.468287706375122070e+00,2.525839233398437500e+01,2.050000000000000000e+02,3.928229370117187500e+02,3.220394287109375000e+02
2.623996973037719727e+00,2.513287544250488281e+01,2.060000000000000000e+02,3.878959655761718750e+02,3.192734069824218750e+02
2.779706001281738281e+00,2.500735855102539062e+01,2.070000000000000000e+02,3.830090332031250000e+02,3.165473632812500000e+02
2.935415267944335938e+00,2.488183975219726562e+01,2.080000000000000000e+02,3.781620483398437500e+02,3.138613281250000000e+02
3.091124296188354492e+00,2.475632286071777344e+01,2.090000000000000000e+02,3.733551025390625000e+02,3.112152709960937500e+02
3.246833562850952148e+00,2.463080596923828125e+01,2.100000000000000000e+02,3.685881347656250000e+02,3.086092529296875000e+02
3.402542591094970703e+00,2.450528717041015625e+01,2.110000000000000000e+02,3.638611755371093750e+02,3.060432128906250000e+02
3.558251857757568359e+00,2.437977027893066406e+01,2.120000000000000000e+02,3.591742248535156250e+02,3.035171813964843750e+02
3.713960886001586914e+00,2.425425148010253906e+01,2.130000000000000000e+02,3.545272521972656250e+02,3.010311279296875000e+02
3.869670152664184570e+00,2.412873458862304688e+01,2.140000000000000000e+02,3.499202880859375000e+02,2.985850830078125000e+02
4.025379180908203125e+00,2.400321769714355469e+01,2.150000000000000000e+02,3.453533325195312500e+02,2.961790466308593750e+02
4.181088447570800781e+00,2.387769889831542969e+01,2.160000000000000000e+02,3.408263854980468750e+02,2.938130187988281250e+02
4.336797237396240234e+00,2.375218200683593750e+01,2.170000000000000000e+02,3.363394165039062500e+02,2.914869689941406250e+02
4.492506504058837891e+00,2.362666511535644531e+01,2.180000000000000000e+02,3.318924560546875000e+02,2.892009582519531250e+02
4.648215770721435547e+00,2.350114631652832031e+01,2.190000000000000000e+02,3.274855041503906250e+02,2.869548950195312500e+02
4.803925037384033203e+00,2.337562942504882812e+01,2.200000000000000000e+02,3.231185302734375000e+02,2.847488708496093750e+02
4.959633827209472656e+00,2.325011253356933594e+01,2.210000000000000000e+02,3.187915649414062500e+02,2.825828247070312500e+02
5.115343093872070312e+00,2.312459373474121094e+01,2.220000000000000000e+02,3.145046081542968750e+02,2.804567871093750000e+02
5.271052360534667969e+00,2.299907684326171875e+01,2.230000000000000000e+02,3.102576599121093750e+02,2.783707580566406250e+02
5.426761627197265625e+00,2.287355995178222656e+01,2.240000000000000000e+02,3.060506896972656250e+02,2.763247070312500000e+02
5.582470417022705078e+00,2.274804115295410156e+01,2.250000000000000000e+02,3.018837280273437500e+02,2.743186950683593750e+02
5.738179683685302734e+00,2.262252426147460938e+01,2.260000000000000000e+02,2.977567749023437500e+02,2.723526611328125000e+02
5.893888950347900391e+00,2.249700546264648438e+01,2.270000000000000000e+02,2.936698303222656250e+02,2.704266052246093750e+02
6.049598217010498047e+00,2.237148857116699219e+01,2.280000000000000000e+02,2.896228637695312500e+02,2.685405578613281250e+02
6.205307006835937500e+00,2.224597167968750000e+01,2.290000000000000000e+02,2.856159057617187500e+02,2.666945495605468750e+02
6.361016273498535156e+00,2.212045288085937500e+01,2.300000000000000000e+02,2.816489257812500000e+02,2.648884887695312500e+02
6.516725540161132812e+00,2.199493598937988281e+01,2.310000000000000000e+02,2.777219848632812500e+02,2.631224670410156250e+02
6.672434806823730469e+00,2.186941909790039062e+01,2.320000000000000000e+02,2.738350219726562500e+02,2.613964233398437500e+02
